,Title,Author,Duration,Thumbnail
https://www.youtube.com/watch?v=0j-iEFBWhlI,Amazon FBA Fulltime - Job kündigen ab wann?,Nicklas Spelmeyer,967,https://i.ytimg.com/vi_webp/0j-iEFBWhlI/maxresdefault.webp
https://www.youtube.com/watch?v=0jeetRB1A8M,GHR Staffel 6 Folge 4,Hermann Pascha,5426,https://i.ytimg.com/vi/0jeetRB1A8M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFnPnNHNTDRVL1n2OxodykM6wO5A
https://www.youtube.com/watch?v=0JJEa7Z7NB4,Programmierer reagiert auf IT Stellenanzeigen,Programmieren lernen,1208,https://i.ytimg.com/vi/0JJEa7Z7NB4/maxresdefault.jpg
https://www.youtube.com/watch?v=0JmJrIsBpvE,"FOLGE DIESEN 11 AUSSPRACHETIPPS, UM NOCH BESSER AUF DEUTSCH ZU KLINGEN! (so kannst du zu Hause üben)",Dein Sprachcoach,1414,https://i.ytimg.com/vi/0JmJrIsBpvE/maxresdefault.jpg
https://www.youtube.com/watch?v=0JTm0YF5MYg,"Gern, gerne? Allein, alleine? Gibt es einen Unterschied?",fröhlich Deutsch,239,https://i.ytimg.com/vi_webp/0JTm0YF5MYg/maxresdefault.webp
https://www.youtube.com/watch?v=0llV8mw9T5w,Ruhe im Kopf mit der Mauseloch Übung - Wie Sie bewusster werden,BossImKopf,584,https://i.ytimg.com/vi/0llV8mw9T5w/maxresdefault.jpg
https://www.youtube.com/watch?v=0MGrmQXKDl8,"Umschreiben mit e^x und ln(x), Exponential-/Logarithmusschreibweisen | Mathe by Daniel Jung",Mathe by Daniel Jung,282,https://i.ytimg.com/vi_webp/0MGrmQXKDl8/maxresdefault.webp
https://www.youtube.com/watch?v=0Mkjx70WuYE,Minoxidil Produkte? Meine Erfahrung! | Bartwuchs Info Check,Simon Wackerle,576,https://i.ytimg.com/vi_webp/0Mkjx70WuYE/maxresdefault.webp
https://www.youtube.com/watch?v=0MLJ1mR4N7A,Die zehn Gebote des Pokerspielers | Poker Mindset und Einstellung zum Spiel | No Limit Texas Hold'em,Poker Essays,523,https://i.ytimg.com/vi_webp/0MLJ1mR4N7A/maxresdefault.webp
https://www.youtube.com/watch?v=0NsZrkGQicA,Ölwechsel: Wie Werkstätten abkassieren | Marktcheck SWR,SWR Marktcheck,625,https://i.ytimg.com/vi/0NsZrkGQicA/maxresdefault.jpg
https://www.youtube.com/watch?v=0nt4jjw8Gmg,Die Kuriosität der Zeit,100SekundenPhysik,312,https://i.ytimg.com/vi/0nt4jjw8Gmg/maxresdefault.jpg
https://www.youtube.com/watch?v=0NXnSn7CC-8,"SCHÖNE NOTIZEN // JustSayEleanor ♡ (Schule, Karteikarten, Visualisieren)",JustSayEleanor,391,https://i.ytimg.com/vi_webp/0NXnSn7CC-8/maxresdefault.webp
https://www.youtube.com/watch?v=0O2R44mciDs,Lernvideo: Die Multiplikation mit dem Markenspiel (nach Montessori),Friederike H.,735,https://i.ytimg.com/vi_webp/0O2R44mciDs/maxresdefault.webp
https://www.youtube.com/watch?v=0odQLq6EJBc,Säuren und Basen I musstewissen Chemie,musstewissen Chemie,458,https://i.ytimg.com/vi_webp/0odQLq6EJBc/maxresdefault.webp
https://www.youtube.com/watch?v=0osevI-tGOk,Löse diese Rätsel und du bist schlauer als Sherlock!,SONNENSEITE,707,https://i.ytimg.com/vi_webp/0osevI-tGOk/maxresdefault.webp
https://www.youtube.com/watch?v=0Ox5-6abBSw,Pulverfass Familie | SWR Nachtcafé,SWR,5374,https://i.ytimg.com/vi_webp/0Ox5-6abBSw/maxresdefault.webp
https://www.youtube.com/watch?v=0P9AJx6I_Fg,"Ableitung ln(x) mit Bruch ""drinnen"", Verkettung mit Bruchfunktion | Mathe by Daniel Jung",Mathe by Daniel Jung,228,https://i.ytimg.com/vi_webp/0P9AJx6I_Fg/maxresdefault.webp
https://www.youtube.com/watch?v=0pHMif2W5Oc,Ladylike (Roman) Hörbuch von Ingrid Noll,John Nelson,27600,https://i.ytimg.com/vi/0pHMif2W5Oc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcJyYq8VXxGYeYT57uO9y6uj2bcQ
https://www.youtube.com/watch?v=0pQSWRdtrf8,Der tödlichste Killer der Welt – Der Bakteriophage,Dinge Erklärt – Kurzgesagt,409,https://i.ytimg.com/vi/0pQSWRdtrf8/maxresdefault.jpg
https://www.youtube.com/watch?v=0psL3zOg6BQ,"Gryphius: Es ist alles eitel, Analyse und Interpretation",Digitale Schule,941,https://i.ytimg.com/vi_webp/0psL3zOg6BQ/maxresdefault.webp
https://www.youtube.com/watch?v=0pwyFSuLTW8,BULLET JOURNAL JANUAR FÜR ANFÄNGER 📒  BUJO Januar 2020 Deutsch -  Cali Kessy,Cali Kessy,672,https://i.ytimg.com/vi_webp/0pwyFSuLTW8/maxresdefault.webp
https://www.youtube.com/watch?v=0qRELgbf6PY,MASCHA KALÉKO - AN MEINEN SCHUTZENGEL,LYRIK_MUSIK #literaturforum,171,https://i.ytimg.com/vi/0qRELgbf6PY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBX7nlAdAwK4J4FyvCl4D30plt5Fw
https://www.youtube.com/watch?v=0rb9CfOvojk,BahnMining - Pünktlichkeit ist eine Zier (David Kriesel),media.ccc.de,3710,https://i.ytimg.com/vi_webp/0rb9CfOvojk/maxresdefault.webp
https://www.youtube.com/watch?v=0rwJlcVZ9QM,Was musst du zum Einstiegsgehalt wissen (als Softwareentwickler)?,Programmieren lernen,387,https://i.ytimg.com/vi/0rwJlcVZ9QM/maxresdefault.jpg
https://www.youtube.com/watch?v=0r_L0jGIVyc,Siehst du den Fehler? Mit Reihenklemmen wird jede Unterverteilung professionell!,ProofWood,1328,https://i.ytimg.com/vi/0r_L0jGIVyc/maxresdefault.jpg
https://www.youtube.com/watch?v=0SobZRlqjtA,"Klasse 10 - Wie entscheide ich ob ich sinus, cosinus oder tangens benutze?",HenneQuest,580,https://i.ytimg.com/vi_webp/0SobZRlqjtA/maxresdefault.webp
https://www.youtube.com/watch?v=0tFovkCI0lE,Elektrotechnik Grundlagen 1,Lehrvideos EKE,1535,https://i.ytimg.com/vi/0tFovkCI0lE/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGH8gJygyMA8=&rs=AOn4CLCPQXLWkp4Ojqi8mTXiRrlbc8K7Jg
https://www.youtube.com/watch?v=0tsv-OfsZNY,SYMMETRIE von Funktionen untersuchen – Achsensymmetrie und Punktsymmetrie berechnen,MathemaTrick,643,https://i.ytimg.com/vi/0tsv-OfsZNY/maxresdefault.jpg
https://www.youtube.com/watch?v=0uk7jXjP7aY,"Narzissmus 10 Anzeichen, dass es keine Liebe ist",Hilfe für Opfer von Narzissten,1246,https://i.ytimg.com/vi_webp/0uk7jXjP7aY/maxresdefault.webp
https://www.youtube.com/watch?v=0UMYt5yeTy8,"Goethe, „Iphigenie auf Tauris“ – Inhalt und Schlüssel-Zitate der Akte und Szenen",Schnell durchblicken,716,https://i.ytimg.com/vi/0UMYt5yeTy8/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGGUgZShlMA8=&rs=AOn4CLDoSNXvBvMGykQaCSlD-BxT5PCrdg
https://www.youtube.com/watch?v=0vdcvDg-Lkk,"INTEGRALRECHNUNG einfach erklärt – Integrale bestimmen Einführung, Erklärung",MathemaTrick,566,https://i.ytimg.com/vi/0vdcvDg-Lkk/maxresdefault.jpg
https://www.youtube.com/watch?v=0VVoISDcf2I,Wegeventile,msiemonify,701,https://i.ytimg.com/vi_webp/0VVoISDcf2I/maxresdefault.webp
https://www.youtube.com/watch?v=0w9vRfsky_w,Rechnen mit Vorzeichen - Addition und Subtraktion,Matheretter,932,https://i.ytimg.com/vi_webp/0w9vRfsky_w/maxresdefault.webp
https://www.youtube.com/watch?v=0Wnjz0tbjsQ,Programmieren anfangen: Sprachen & Empfehlungen vom Senior Dev,CodeBrot,996,https://i.ytimg.com/vi_webp/0Wnjz0tbjsQ/maxresdefault.webp
https://www.youtube.com/watch?v=0wxTNY6-9Bg,"Traktor, Mähdrescher & Erntemaschinen - Das Fendt Landmaschinen-Werk | HD Doku",WELT Nachrichtensender,2847,https://i.ytimg.com/vi_webp/0wxTNY6-9Bg/maxresdefault.webp?v=5dd2b39c
https://www.youtube.com/watch?v=0x7uAVDXwlk,DIY - Möbel PERFEKT mit Kreidefarbe streichen | EXTREM Möbel Makeover | DekoideenReich,DekoideenReich,766,https://i.ytimg.com/vi_webp/0x7uAVDXwlk/maxresdefault.webp
https://www.youtube.com/watch?v=0xD0Hmbt7G0,Rapunzel Film | Märchen für Kinder | Gute Nacht geschichte,Märchen für Kinder - Gutenachtgeschichten,2843,https://i.ytimg.com/vi_webp/0xD0Hmbt7G0/maxresdefault.webp
https://www.youtube.com/watch?v=0Y05LE7qULA,Alles ist eins ~ R. M. Rilke,Bea Städele,307,https://i.ytimg.com/vi/0Y05LE7qULA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhlbIOeiKJyH_Dw2IMdBThLFxZ2w
https://www.youtube.com/watch?v=0yEY8lcgwF8,ARION 600 / 500. CMATIC Getriebe. / 2018,CLAAS Deutschland,302,https://i.ytimg.com/vi/0yEY8lcgwF8/maxresdefault.jpg
https://www.youtube.com/watch?v=0YgiPK52-NI,Poker lernen | ZOOM Poker #2 | PokerStars School,PokerStars School DE,3190,https://i.ytimg.com/vi/0YgiPK52-NI/maxresdefault.jpg
https://www.youtube.com/watch?v=0YlacLeWe_I,Gute Nachrichten vom Planeten: Kohabitation statt Vertreibung | Doku | ARTE,ARTEde,2593,https://i.ytimg.com/vi/0YlacLeWe_I/maxresdefault.jpg
https://www.youtube.com/watch?v=0z94S8l8B_8,"Komm her, geh weg! Narzissten und ihre paradoxen Bedürfnisse | Narzissmus",Hilfe für Opfer von Narzissten,1655,https://i.ytimg.com/vi/0z94S8l8B_8/maxresdefault.jpg?v=619e4aa3
https://www.youtube.com/watch?v=0ZKPkfof6g4,So wirst Du zum Löwen unter Schafen | FlowFinder-Selbsttest,FlowFinder,2064,https://i.ytimg.com/vi_webp/0ZKPkfof6g4/maxresdefault.webp
https://www.youtube.com/watch?v=0_K5i3QQoIo,SO BEKOMMT IHR die BEWOHNER FOTOS 💕 in Animal Crossing New Horizons 🏝️,VNDER,286,https://i.ytimg.com/vi_webp/0_K5i3QQoIo/maxresdefault.webp
https://www.youtube.com/watch?v=0_nQxegfDDc,Die Schneckenbahn hat zwölf Stationen - Janoschs Traumstunde,Janoschs Traumstunde,869,https://i.ytimg.com/vi/0_nQxegfDDc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUiC8FQoVRHgKz6LLn1uAQBmgN-w
https://www.youtube.com/watch?v=104FnFb34vM,"Hör auf, SO NETT zu sein: 5 Tipps für klare Kante. Grenzen setzen + Nein sagen // M. Wehrle",Martin Wehrle: Coaching- und Karrieretipps,446,https://i.ytimg.com/vi_webp/104FnFb34vM/maxresdefault.webp
https://www.youtube.com/watch?v=10dJ-DdIX48,"Metrum: Jambus, Daktylus, freie Füllungen, Tonbeugung an Heines ""Belsazar"" üben.",Christian Ebbertz,774,https://i.ytimg.com/vi/10dJ-DdIX48/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeh4qVt9WijWBuyWeutS71WduA3g
https://www.youtube.com/watch?v=119_hOqLOQY,Ein Haushaltsbuch erstellen Schritt für Schritt (LibreOffice Calc),TOPTORIALS OFFICE,1405,https://i.ytimg.com/vi_webp/119_hOqLOQY/maxresdefault.webp
https://www.youtube.com/watch?v=11ipitShvIY,Othello to go (Shakespeare in 13 Minuten),Sommers Weltliteratur to go,774,https://i.ytimg.com/vi_webp/11ipitShvIY/maxresdefault.webp
https://www.youtube.com/watch?v=15VOhuOjVt4,Extrempunkte und Wendepunkte rechnerisch bestimmen (Beispielaufgabe),K. Wessels,556,https://i.ytimg.com/vi/15VOhuOjVt4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBVST6MSoRXHb49Zo6N6VfshVTgg
https://www.youtube.com/watch?v=19S_YaApu9k,Graphisches ableiten | schweres Beispiel | graphischer Zusammenhang von f und f' by einfach mathe!,Einfach Mathe!,617,https://i.ytimg.com/vi_webp/19S_YaApu9k/maxresdefault.webp
https://www.youtube.com/watch?v=1ani19mGrzY,3 tödliche FEHLER beim Date mit Frauen❗Richtig Flirten & Smalltalk führen! (Dating Tipps),Flirt-Forschung,541,https://i.ytimg.com/vi_webp/1ani19mGrzY/maxresdefault.webp
https://www.youtube.com/watch?v=1bApmKWn_Eo,Wie du NIE MEHR OPFER bist (Klappt wirklich!),Martin Wehrle: Coaching- und Karrieretipps,518,https://i.ytimg.com/vi_webp/1bApmKWn_Eo/maxresdefault.webp
https://www.youtube.com/watch?v=1ek0fXMvOKc,"Dünger aus Kaffee, Bananenschalen und mehr | Horst sein Schrebergarten",rbb,949,https://i.ytimg.com/vi_webp/1ek0fXMvOKc/maxresdefault.webp
https://www.youtube.com/watch?v=1fQ2m98IYbs,"Wann ist Ex zurück aussichtslos? 7+2 Anzeichen, dass du aufgeben solltest.",DateDoktor Emanuel Albert Beziehungscoach,2143,https://i.ytimg.com/vi/1fQ2m98IYbs/maxresdefault.jpg?v=5ed78a9a
https://www.youtube.com/watch?v=1FyvIzkgGdc,Ein H4CK3R erpresst mich! (kein Fake),Tomary lul,741,https://i.ytimg.com/vi/1FyvIzkgGdc/maxresdefault.jpg
https://www.youtube.com/watch?v=1Gqci6KjYMI,Peppa Wutz | Weihnachten - Zusammenschnitt | Peppa Pig Deutsch Neue Folgen | Cartoons für Kinder,Peppa Pig Deutsch - Offizieller Kanal,856,https://i.ytimg.com/vi_webp/1Gqci6KjYMI/maxresdefault.webp
https://www.youtube.com/watch?v=1GrHbSdOyVA,Allgemeine Grundlagen der Funktionstypen - Teil 2,Herr Halim,3188,https://i.ytimg.com/vi/1GrHbSdOyVA/maxresdefault.jpg
https://www.youtube.com/watch?v=1gUhh2D6Tuw,Anna und der wilde Wald | Der Film | preisgekrönt,Wilde Tierwelt,3583,https://i.ytimg.com/vi_webp/1gUhh2D6Tuw/maxresdefault.webp
https://www.youtube.com/watch?v=1HFxURTK9wg,"Sag DAS lieber nicht, wenn du eine FRAU erobern möchtest!",Flirt-Forschung,541,https://i.ytimg.com/vi_webp/1HFxURTK9wg/maxresdefault.webp
https://www.youtube.com/watch?v=1HSkXOFLmCA,4 fatale Fehler im Umgang mit Narzissten | Narzissmus,Hilfe für Opfer von Narzissten,1748,https://i.ytimg.com/vi/1HSkXOFLmCA/maxresdefault.jpg?v=609cef66
https://www.youtube.com/watch?v=1igDfgR4p4Y,"Geführte Meditation - Loslassen von Angst, Unruhe, Sorgen, Stress, Traurigkeit",Peter Beer,1370,https://i.ytimg.com/vi/1igDfgR4p4Y/maxresdefault.jpg
https://www.youtube.com/watch?v=1jBdaN4HerM,"Initialen sticken mit Kreuzstich, z.B. auf Stoffservietten oder Taschentücher - Sticken für Anfänger",Linda Seel,341,https://i.ytimg.com/vi_webp/1jBdaN4HerM/maxresdefault.webp
https://www.youtube.com/watch?v=1Jgmw0_OT1U,Strom und Stickstoff selber machen | Ressourceneffizienz,VDI Zentrum Ressourceneffizienz,419,https://i.ytimg.com/vi/1Jgmw0_OT1U/maxresdefault.jpg
https://www.youtube.com/watch?v=1JuK_R7oh4U,Logarithmengleichung lösen – LOGARITHMUS Gleichung nach x auflösen,MathemaTrick,663,https://i.ytimg.com/vi/1JuK_R7oh4U/maxresdefault.jpg
https://www.youtube.com/watch?v=1jwDLHbwlxw,Türfallengleiter Kurzanleitung von Multipick,Multipick,152,https://i.ytimg.com/vi_webp/1jwDLHbwlxw/maxresdefault.webp
https://www.youtube.com/watch?v=1krgdQktlSE,Krippe einfach selber bauen,Gartencenter Landambiente Hedden,553,https://i.ytimg.com/vi/1krgdQktlSE/maxresdefault.jpg
https://www.youtube.com/watch?v=1L9BxcOQixE,Tippbetrieb - Schützschaltung - einfach und anschaulich erklärt,#Sogeht by Sven Stemmler,606,https://i.ytimg.com/vi_webp/1L9BxcOQixE/maxresdefault.webp
https://www.youtube.com/watch?v=1LCpirWgl5E,BitBastelei #150 - Hausbus: Überblick & Ausblick,BitBastelei,1000,https://i.ytimg.com/vi_webp/1LCpirWgl5E/maxresdefault.webp
https://www.youtube.com/watch?v=1Lg87zhA7kU,📜 Mit diesen 7 TIPPS wird deine PRÄSENTATION PERFEKT 📜 Was musst du beachten!,TheJoCraft Media,400,https://i.ytimg.com/vi_webp/1Lg87zhA7kU/maxresdefault.webp
https://www.youtube.com/watch?v=1m5k5X1PNas,Ex ist ambivalent und sendet widersprüchliche Signale? Deshalb ist das gut!,DateDoktor Emanuel Albert Beziehungscoach,2140,https://i.ytimg.com/vi/1m5k5X1PNas/maxresdefault.jpg?v=6051f1bc
https://www.youtube.com/watch?v=1mLxjKAYUw0,Wie du Unerschütterliches Selbstvertrauen im Umgang mit Frauen erreichst! | Der schnellste Weg!,Flirt-Forschung,981,https://i.ytimg.com/vi_webp/1mLxjKAYUw0/maxresdefault.webp
https://www.youtube.com/watch?v=1MZNkFh0ybM,Lehrerschmidt: „YouTube ist ein richtig gutes Werkzeug“,tagesschau,322,https://i.ytimg.com/vi_webp/1MZNkFh0ybM/maxresdefault.webp
https://www.youtube.com/watch?v=1Nj9AwVWlkI,Wohnungstour // Erste gemeinsame Wohnung,Rebecca Elizabeth,924,https://i.ytimg.com/vi_webp/1Nj9AwVWlkI/maxresdefault.webp
https://www.youtube.com/watch?v=1NlWjIGTN_8,Expressionistische Gedichte schnell erkennen,Schnell durchblicken,730,https://i.ytimg.com/vi/1NlWjIGTN_8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZqtpom5OyKAlfSUQ2ufE-BbDTFA
https://www.youtube.com/watch?v=1npzjP0zHBc,Noch nie habe ich so eine Bodenbearbeitung gesehen. UNGLAUBLICHE LANDWIRTSCHAFTLICHE MASCHINEN!,JERYKO,610,https://i.ytimg.com/vi_webp/1npzjP0zHBc/maxresdefault.webp
https://www.youtube.com/watch?v=1Oa6vngY8gc,6 Organisationsideen | Ordnung rund um den Kleiderschrank,Made My Day_MMD,315,https://i.ytimg.com/vi_webp/1Oa6vngY8gc/maxresdefault.webp
https://www.youtube.com/watch?v=1oBxKX21orU,Das unglaubliche Imperium des Stefan Raab,Simplicissimus,468,https://i.ytimg.com/vi/1oBxKX21orU/maxresdefault.jpg
https://www.youtube.com/watch?v=1OsCjM9c6BU,Reise an den Rand des Universums,SONNENSEITE,626,https://i.ytimg.com/vi_webp/1OsCjM9c6BU/maxresdefault.webp
https://www.youtube.com/watch?v=1OY1OQWitgk,Conditionnel passé / Si-Satz 3 (irreal) - Einfach besser erklärt!,Fit für Franze,359,https://i.ytimg.com/vi/1OY1OQWitgk/maxresdefault.jpg
https://www.youtube.com/watch?v=1Pfs0bRYahQ,Funktionsdiagramm/ Weg-Schritt-Diagramm Nr.3 - schnell & einfach erklärt,Schnell&Einfach,603,https://i.ytimg.com/vi_webp/1Pfs0bRYahQ/maxresdefault.webp
https://www.youtube.com/watch?v=1Q6x6wAIPs4,"Hör auf, es allen recht machen zu wollen.",RedeFabrik - Kommunikation & Charisma,566,https://i.ytimg.com/vi_webp/1Q6x6wAIPs4/maxresdefault.webp
https://www.youtube.com/watch?v=1Q8lMtJt5EA,Brüche subtrahieren - langsam und ausführlich erklärt | Bruchrechnung | Lehrerschmidt,Lehrerschmidt,788,https://i.ytimg.com/vi/1Q8lMtJt5EA/maxresdefault.jpg
https://www.youtube.com/watch?v=1QDzm6_usOE,Mythos Germanistik - der Campus-Magazin-Check - ARD-alpha,Bayerischer Rundfunk,420,https://i.ytimg.com/vi_webp/1QDzm6_usOE/maxresdefault.webp
https://www.youtube.com/watch?v=1SaVQaKtzyg,Warum verliebt man sich? (Glückshormone),BYTEthinks,313,https://i.ytimg.com/vi_webp/1SaVQaKtzyg/maxresdefault.webp
https://www.youtube.com/watch?v=1TLJkGm-Wys,"Franz Kafka, „Die Verwandlung“ – in 10 Schritten vorgestellt (Inhalt u. Zitate, knapp 11 Minuten)",Schnell durchblicken,795,https://i.ytimg.com/vi/1TLJkGm-Wys/maxresdefault.jpg
https://www.youtube.com/watch?v=1UO09cWdTZU,Ein perfektes Gedächtnis aufbauen || Tipps gegen das Vergessen,Motiviert Studiert - Mit Dr. Daniel Hunold,665,https://i.ytimg.com/vi/1UO09cWdTZU/maxresdefault.jpg
https://www.youtube.com/watch?v=1uY16aTZdec,Die Schildkröte und der Hase und 7 Fabel Märchen | Gutenachtgeschichte für kinder,Märchen für Kinder - Gutenachtgeschichten,3571,https://i.ytimg.com/vi_webp/1uY16aTZdec/maxresdefault.webp
https://www.youtube.com/watch?v=1U_cs1hnxqI,Denken als Gefühl - Die Philosophie der Romantik,Philosophie,1227,https://i.ytimg.com/vi/1U_cs1hnxqI/maxresdefault.jpg
https://www.youtube.com/watch?v=1Vx2C9W_uFo,Norddeutschland vs. Süddeutschland! Die Galileo Urlaubs-Challenge in Deutschland! | Galileo,Galileo,1549,https://i.ytimg.com/vi_webp/1Vx2C9W_uFo/maxresdefault.webp
https://www.youtube.com/watch?v=1w4wuzGGwK8,Zaunmulcher - Zaunmulchgerät - Weidemann Hoflader von Hoflader24.de,varmego,136,https://i.ytimg.com/vi/1w4wuzGGwK8/maxresdefault.jpg
https://www.youtube.com/watch?v=1wCXTbl1FUw,Frag den Überwachungsstaat,media.ccc.de,2742,https://i.ytimg.com/vi/1wCXTbl1FUw/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-DoACuAiKAgwIABABGFQgEyh_MA8=&rs=AOn4CLBP4dMGEpkAUGBxdVYlUo6rjdJILg
https://www.youtube.com/watch?v=1wzVOv4V15w,Die Jungfrau von Orleans to go (Schiller in 10 Minuten),Sommers Weltliteratur to go,616,https://i.ytimg.com/vi_webp/1wzVOv4V15w/maxresdefault.webp
https://www.youtube.com/watch?v=1xLvvF6immA,Quadratische Funktionen: Textaufgabe Kugelstoßen,Formelfabrik - Mathenachhilfe,539,https://i.ytimg.com/vi/1xLvvF6immA/maxresdefault.jpg
https://www.youtube.com/watch?v=1xoLGmPEQuE,Lasst uns (mal eben) Venus terraformen!,Dinge Erklärt – Kurzgesagt,732,https://i.ytimg.com/vi/1xoLGmPEQuE/maxresdefault.jpg
https://www.youtube.com/watch?v=1XVp4gxn1z4,Aluminium fräsen mit China Spindel | Eigenbau CNC Fräse zerspant Aluminium | Fräsen mit Estlcam,Life Latitudes,713,https://i.ytimg.com/vi_webp/1XVp4gxn1z4/maxresdefault.webp
https://www.youtube.com/watch?v=1YBhWJ0S3Ms,ASYMPTOTEN einfach erklärt,MathemaTrick,590,https://i.ytimg.com/vi/1YBhWJ0S3Ms/maxresdefault.jpg
https://www.youtube.com/watch?v=1yf33HOz8ug,Besser als E-Autos? Klimafreundlicher Kraftstoff für Verbrenner | Gut zu wissen | BR,Bayerischer Rundfunk,409,https://i.ytimg.com/vi_webp/1yf33HOz8ug/maxresdefault.webp
https://www.youtube.com/watch?v=1YOJ0UfRNa4,Elektro-hydraulischer Linearantrieb,ahpkino,71,https://i.ytimg.com/vi_webp/1YOJ0UfRNa4/maxresdefault.webp
https://www.youtube.com/watch?v=1Ys3xyX9qKw,HEINRICH HEINE - DER HERBSTWIND RÜTTELT DIE BÄUME,LYRIK_MUSIK #literaturforum,66,https://i.ytimg.com/vi_webp/1Ys3xyX9qKw/maxresdefault.webp
https://www.youtube.com/watch?v=1z3AG6VOhTc,Die Mondscheinzwillinge | Galileo | ProSieben,Galileo,623,https://i.ytimg.com/vi_webp/1z3AG6VOhTc/maxresdefault.webp
https://www.youtube.com/watch?v=1zGMrJeoCEA,Konfliktgespräche führen (privat und beruflich) - Wie man schwierige Gespräche leichter führt,WEGSCHMIEDE - Coaching & Beratung,499,https://i.ytimg.com/vi_webp/1zGMrJeoCEA/maxresdefault.webp
https://www.youtube.com/watch?v=1_4vuszkT84,Warum greifen die Japaner wirklich an? PEARL HARBOR - Kritik & Analyse,Filmanalyse,911,https://i.ytimg.com/vi_webp/1_4vuszkT84/maxresdefault.webp
https://www.youtube.com/watch?v=2-PnDtiPssg,Wenn Haustiere sterben | Information für Kinder | Anna und die Haustiere | Spezial,Wilde Tierwelt,846,https://i.ytimg.com/vi_webp/2-PnDtiPssg/maxresdefault.webp
https://www.youtube.com/watch?v=207GRLIOwig,Sonett einfach erklärt! | Es ist alles eitel | Gryphius,How to Deutsch,283,https://i.ytimg.com/vi_webp/207GRLIOwig/maxresdefault.webp
https://www.youtube.com/watch?v=20lSgKkJVXQ,Schrittmotor ansteuern mit Arduino - Funktionsprinzip,Rublicator,717,https://i.ytimg.com/vi_webp/20lSgKkJVXQ/maxresdefault.webp
https://www.youtube.com/watch?v=20XE1V-YRJs,Der Pumuckl-Check | Reportage für Kinder | Checker Julian,CHECKER WELT,1465,https://i.ytimg.com/vi_webp/20XE1V-YRJs/maxresdefault.webp
https://www.youtube.com/watch?v=21sQ0EY1eRs,"ALLE Logarithmusgesetze Beispiele – Logarithmus vereinfachen Regeln, Erklärung",MathemaTrick,760,https://i.ytimg.com/vi/21sQ0EY1eRs/maxresdefault.jpg
https://www.youtube.com/watch?v=2473NHJtdFA,Bitcoins Erklärung: In nur 12 Min. Bitcoin verstehen!,Finanzfluss,718,https://i.ytimg.com/vi/2473NHJtdFA/maxresdefault.jpg
https://www.youtube.com/watch?v=26qeVATBrms,CSS KFZ passive und aktive Sensoren Teil 1,Michael Seitz,568,https://i.ytimg.com/vi_webp/26qeVATBrms/maxresdefault.webp
https://www.youtube.com/watch?v=27-H6DTmBj8,Unsere Flitterwochen im Camper - Roadtrip durch Frankreich (ein Film),Manda,3534,https://i.ytimg.com/vi_webp/27-H6DTmBj8/maxresdefault.webp?v=614512aa
https://www.youtube.com/watch?v=28vf2XZdnz8,Online Freunde finden: Geht das? | Wie finde ich Freunde? Folge 1,Die Frage,923,https://i.ytimg.com/vi/28vf2XZdnz8/maxresdefault.jpg
https://www.youtube.com/watch?v=29htBl7bf9M,"Das macht Sie unsympatisch: 5 Verhaltensweisen, die Sie vermeiden sollten, um beliebter zu werden.",Dr. Wlodarek Life Coaching,728,https://i.ytimg.com/vi_webp/29htBl7bf9M/maxresdefault.webp
https://www.youtube.com/watch?v=2adoCee8P1I,Escape Room: Wer schafft es am schnellsten aus der Schule? | Galileo | ProSieben,Galileo,710,https://i.ytimg.com/vi_webp/2adoCee8P1I/maxresdefault.webp
https://www.youtube.com/watch?v=2AS3HopqmbY,Der Blinden-Check | Reportage für Kinder | Checker Tobi,CHECKER WELT,1470,https://i.ytimg.com/vi/2AS3HopqmbY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8pI4ldLjUefUHbiOsQbW23Qp9Lg
